"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"cd93bcd1-2886-4086-8ed7-d68d42c87030",28,"D","M",4777,4777,"N","O",0,"P","M","HAC","L","CMC","N",478,29,10,"H",10,72,1,"N"
"6b7d99f6-c4eb-4529-9d61-ec10341ccaaf",58,"D","F",13476,13476,"Y","S",1,"C","S","IMT","M","BSA","Y",0,18,52,"H",0,92,0,"N"
"e6ca49d3-742a-4f04-b8d0-aa24c753867d",31,"H","M",6847,6847,"N","S",1,"C","P","RET","L","MBL","N",685,5,47,"H",10,28,1,"N"
"667d4169-7062-41f5-81fd-d3920193040f",35,"B","M",6413,10902,"N","M",3,"P","S","HOS","L","WBC","N",517,18,34,"H",10,20,1,"N"
"2084eb1d-a0fe-42bb-9ede-70abd93e3301",21,"B","F",5713,5713,"Y","S",1,"C","P","TNT","L","ING","N",286,2,3,"H",10,16,1,"N"
"114c5c25-68ca-4bd3-82e3-217678bd236c",23,"B","F",4358,9588,"N","O",3,"C","M","CON","L","WBC","N",218,23,10,"H",10,68,1,"N"
"e52daa92-d625-4ae1-b49d-450086b52f76",38,"P","F",6065,12130,"Y","M",5,"P","P","EGW","L","PSP","N",698,24,40,"H",10,81,1,"N"
"103d05d1-68fd-41df-b44b-eecf4a26348f",37,"D","M",6496,14291,"Y","O",2,"C","P","RET","L","CBA","N",325,19,6,"H",10,28,1,"N"
"c10b9dc8-a5f4-4ae0-907f-3db2f2babfaf",51,"D","M",12343,12343,"Y","S",1,"P","S","HAC","H","ANZ","Y",2469,27,56,"L",10,15,1,"Y"
"be2b5733-2224-4008-b647-e101171e4950",28,"P","M",4942,4942,"N","S",1,"P","M","EGW","L","UBS","N",494,9,37,"H",10,56,1,"N"
"7bd5de63-8d89-45a1-8525-c0ca098430a6",58,"H","F",17354,43385,"Y","M",1,"C","P","FSS","H","CMC","Y",3992,18,29,"L",10,23,1,"Y"
"2ffed790-b896-4a6f-b441-16dea4bb12d6",54,"D","M",19342,19342,"Y","O",4,"P","P","FSS","H","UBS","Y",3868,26,36,"L",10,32,1,"Y"
"d220ea0e-7747-4ec4-a43f-dc2d61e015c4",47,"M","F",15101,37753,"Y","O",6,"P","P","HAC","M","BQL","Y",3020,10,21,"L",10,44,1,"Y"
"2bf73e43-851c-47b2-8779-3bd337dafd24",23,"H","M",4631,4631,"N","S",1,"C","M","EGW","L","MTP","N",0,14,57,"H",10,47,0,"N"
"17308751-6090-4533-a693-e7f4cbfa0f80",43,"D","F",7039,7039,"Y","O",4,"C","M","FSS","L","BBL","Y",352,9,51,"H",10,51,1,"N"
"0b0c2426-3ada-4cd4-85d8-d3d908451281",51,"M","F",11486,20675,"N","O",2,"C","M","RET","M","CMC","N",0,10,2,"H",10,1,0,"N"
"7d5405fe-4167-4fe0-8a63-c97b1d2a8de0",52,"B","M",14054,14054,"Y","O",2,"P","M","EGW","M","CSP","N",0,17,25,"H",0,88,0,"N"
"e2463172-a423-4652-b672-b2ec2b1fa63b",42,"H","M",12583,31458,"N","O",4,"C","S","RET","M","AMPS","Y",2517,11,10,"L",10,34,1,"Y"
"4efb6f3f-6c13-43fe-b79a-2f70d4ea1102",60,"P","M",16771,30188,"Y","M",6,"C","P","EGW","H","HAS","Y",5400,13,24,"L",10,49,1,"Y"
"7dc7e1e4-c71c-436d-862a-07c0f5e25e7b",25,"B","F",5985,5985,"N","S",1,"P","S","THR","L","BWA","Y",299,13,9,"H",10,36,1,"N"
"7b9d1d1f-7288-45cf-876a-c8db32380cf4",24,"P","M",8879,8879,"N","S",1,"C","S","FSS","M","DBL","N",444,3,10,"H",10,68,1,"N"
"31d3bcad-90ff-438d-9161-4681d6c21e67",57,"D","F",17094,17094,"Y","S",1,"P","M","FSS","H","FLY","Y",3419,21,7,"L",10,13,1,"Y"
"2a41bbe5-3e19-44d2-99ec-3aa68fc244ab",49,"M","M",15231,27416,"N","M",1,"P","P","FSS","H","CBU","Y",4904,6,57,"L",10,81,1,"Y"
"c3321043-12a4-4a15-bcf1-cf4b0a30b99b",57,"B","M",12736,31840,"Y","M",5,"C","P","WHT","M","BSA","Y",4101,25,37,"L",10,6,1,"Y"
"107fdcd3-bec2-425f-b014-d651d31579de",42,"D","M",5930,13046,"N","S",0,"C","P","EDU","L","MEB","N",478,23,31,"H",10,32,5,"N"
"154b7897-2165-4671-8be9-64f11191824a",45,"B","M",6444,14177,"N","O",0,"C","P","EGW","L","MEB","N",322,18,48,"H",10,78,1,"N"
"35fdf31a-aa31-4d4d-a08b-720b7237a147",38,"M","F",6140,6140,"N","S",1,"C","P","IMT","L","SUN","N",307,15,38,"H",10,91,1,"N"
"27317293-fdde-4660-b88c-94bab0a9a630",22,"B","M",6481,14258,"Y","M",1,"C","S","WHT","L","NAB","N",522,25,2,"H",10,84,1,"N"
"993f9844-9483-4039-ba4c-c19be32cdd37",59,"B","F",18787,18787,"Y","S",1,"P","P","MAN","H","SUN","Y",2818,28,60,"L",10,30,1,"Y"
"d35d7464-dc92-4036-9b89-e9e20f143be0",35,"M","F",8339,20848,"N","M",2,"P","P","TNT","L","WBC","N",959,2,27,"M",10,22,1,"N"
"227f0c07-2bae-485a-9399-38ab222d95a3",33,"D","F",7540,7540,"N","S",1,"C","S","HOS","L","BSA","N",377,10,51,"H",10,91,1,"N"
"7d93ddff-759e-43de-bb81-f9e5d2f8720c",28,"B","M",5912,5912,"N","S",1,"C","S","HAC","L","CSE","Y",296,14,38,"H",10,78,1,"N"
"4b780c6a-4551-4e4a-811d-e9f986951373",26,"H","O",4787,4787,"N","S",1,"C","S","WHT","L","BOM","N",239,9,9,"H",10,6,1,"N"
"1f9e3b2a-1050-4202-a577-d7200a2275a1",21,"B","M",5771,5771,"Y","O",6,"C","M","FSS","L","RAMS","N",289,25,22,"H",10,91,1,"N"
"bd50e4d2-daae-4000-86ac-fdd67ca1eca8",31,"M","M",7608,7608,"N","O",4,"P","P","EDU","H","CBA","N",761,15,14,"H",10,28,1,"N"
"c71d0c2d-d1db-431c-997e-3e1118f12fdf",49,"H","M",19692,49230,"Y","M",0,"C","M","WHT","H","PIB","Y",6340,8,23,"L",10,32,1,"Y"
"9b4ee1b7-65c0-4ed6-a7cf-f5725421f6f2",53,"B","F",11764,11764,"Y","S",1,"P","S","TNT","M","VFL","N",1765,28,31,"M",10,16,1,"N"
"34c47670-31c0-4e83-b95b-e0ddfa953826",59,"P","M",19863,35753,"Y","M",4,"C","M","FSS","H","MLC","Y",6397,11,8,"L",10,21,1,"Y"
"980cfc5c-c409-4c07-b3cc-495f4a239b25",23,"H","F",4808,9616,"N","O",2,"C","S","WHT","L","CSP","Y",481,17,27,"H",10,28,1,"N"
"c7860472-ee6d-4080-bc50-1504ec226ba5",53,"P","F",11632,29080,"Y","M",4,"C","P","TNT","M","ANZ","Y",2675,12,7,"L",10,50,1,"Y"
"bfb8430c-9708-40e3-96a7-a491a05a432c",24,"D","F",5883,11766,"N","O",6,"C","S","TNT","H","MTP","N",588,12,29,"H",10,37,1,"N"
"27295a24-fb46-4b90-8e3c-ebeff2f210db",58,"B","M",9695,9695,"Y","S",1,"C","S","AFF","M","ANZ","N",1939,22,32,"M",10,35,1,"N"
"a4919a5d-cdad-4647-a4f5-ffaf34ea86d9",36,"B","M",9835,9835,"N","S",1,"C","P","FSS","L","HSB","N",984,10,14,"M",10,58,1,"N"
"1415fc17-e827-463c-adf1-efd6f92f0620",33,"H","F",16700,30060,"N","O",2,"C","S","EDU","H","RAMS","N",835,11,5,"H",10,88,1,"N"
"afd33281-e383-450c-8c14-867b9bec3158",34,"M","M",7481,7481,"N","S",1,"C","P","EDU","H","PSP","N",748,22,10,"H",10,59,1,"N"
"3798865f-e702-4c4e-9645-37b4ee5cc6b2",54,"P","M",15583,15583,"Y","O",2,"P","P","FSS","H","RAMS","Y",3117,20,1,"L",10,53,1,"Y"
"18d2386b-22cd-4a59-a4b5-2dda3aecbe0d",20,"M","M",13117,13117,"N","S",1,"C","M","EDU","M","HSB","N",656,8,45,"H",20,27,5,"N"
"da9bdbed-1803-4fd1-b7df-953434b51170",53,"D","M",18636,18636,"Y","O",4,"C","S","AFF","H","ING","Y",3727,5,51,"L",50,66,1,"Y"
"059e3875-9e5e-49e4-a1c7-0a85f8f9a9a6",30,"D","F",13229,23812,"N","O",7,"C","M","HOS","L","BQL","N",661,27,12,"H",10,6,1,"N"
"2a0eb317-acde-4be4-bc9e-ad0b0a5ceb89",23,"B","M",5608,5608,"N","S",1,"C","P","RET","L","MBL","N",280,14,43,"H",10,41,1,"N"
"7999d88b-a17a-48b3-9b8c-7331b0b52cb7",30,"D","F",9115,22788,"N","O",0,"P","P","IMT","M","CUA","Y",456,28,42,"H",10,94,1,"N"
"9a7d8606-d99f-4bb6-81df-773f0be09a0b",41,"B","F",17734,17734,"Y","S",1,"P","M","HOS","H","MTP","N",2660,2,38,"L",10,14,1,"Y"
"9481d9f8-78fb-43f4-b66a-0012cc1fc625",52,"M","M",19465,19465,"Y","O",6,"C","P","THR","H","BTS","N",2920,4,17,"L",10,11,1,"Y"
"8790d002-9c5b-4cac-a1ec-32fb4a700828",54,"B","M",14436,14436,"Y","S",1,"C","S","FSS","M","IOOF","N",2887,3,19,"L",10,15,1,"Y"
"981e7e2e-2bcf-437b-b0a0-39e5e81b5164",23,"B","F",5503,5503,"N","S",1,"P","P","FSS","L","ANZ","Y",550,19,1,"H",10,52,1,"N"
"2d5b662a-5279-4218-8978-467742e28885",56,"D","M",14648,14648,"Y","S",1,"P","P","THR","M","AMEX","Y",2930,2,2,"M",10,6,1,"Y"
"54285065-0e97-4f4f-8d05-39a4ef6286cb",37,"D","F",6209,13660,"N","S",7,"C","S","HAC","L","BSA","N",0,18,30,"H",0,71,0,"N"
"39b1677c-24c5-47a9-b650-4aee5f4ea757",26,"B","M",4468,4468,"N","O",2,"P","M","FSS","L","VFL","N",223,27,18,"H",10,95,1,"N"
"7b93b6a6-dd9f-42d0-ac73-517a6ecfa18b",28,"D","M",5055,7583,"N","S",2,"P","S","WHT","L","CBU","N",407,14,41,"H",10,7,1,"N"
"a54c1513-3efa-488f-ad35-b09a78e39155",40,"B","M",13636,13636,"Y","S",1,"P","P","HAC","M","UBS","N",1364,9,59,"M",10,63,1,"N"
"f9c0e930-466a-4d36-bc19-0599368c2740",47,"M","M",16855,16855,"N","S",1,"C","S","EDU","M","HAS","Y",3371,27,50,"L",10,22,1,"Y"
"ea0614e6-a8ba-4b27-bf01-270676dbec12",45,"D","M",19944,19944,"Y","S",1,"C","P","WHT","H","BWA","Y",3989,16,50,"L",10,95,1,"Y"
"2a9309f1-0f2f-4832-84de-637d546cf2d5",48,"P","F",13256,23861,"Y","M",0,"P","M","IMT","M","CSP","Y",3049,21,30,"L",10,72,1,"Y"
"fb1c1c9a-5376-4f5a-a448-83b45cd5f06f",36,"P","M",7367,18418,"N","O",4,"P","S","HAC","M","ANZ","N",737,23,1,"H",10,8,1,"N"
"d7e5012e-c509-447e-95ee-81f9c9e9aa05",29,"H","M",5195,10390,"N","M",3,"P","M","EDU","L","IOOF","N",837,23,1,"M",10,56,1,"N"
"7a3f536f-1f2c-4a04-9d75-38cb434418c0",46,"M","M",18562,18562,"Y","O",5,"C","P","IMT","H","CTI","Y",3712,10,21,"L",10,8,1,"Y"
"4ce49c7c-e6ca-4ed3-aa59-0bb2ce17f7f5",47,"H","M",19345,34821,"Y","M",4,"C","S","RET","H","PIB","Y",6229,2,20,"L",10,36,1,"Y"
"acabeca4-401e-46fc-8885-a89ba8b6814f",27,"H","F",5763,11526,"N","M",4,"C","P","MAN","M","HSB","N",662,23,18,"H",10,57,1,"N"
"7473d082-309c-469d-a88f-7663e069c935",20,"B","M",4152,6228,"N","S",6,"C","M","RET","L","MLC","N",0,15,46,"H",10,90,0,"N"
"acf92fd0-3d6f-4ba7-a33a-c5f2f0c0d9a6",41,"B","F",11739,29348,"Y","O",5,"P","S","RET","H","UBS","Y",2348,9,52,"L",10,9,1,"Y"
"c012b188-b5e6-4f9b-ac22-695c1c8616e6",31,"H","M",8055,8055,"N","O",4,"C","S","WHT","L","BOM","N",806,22,5,"M",10,18,1,"N"
"6800197a-cd0f-4e43-a24f-1638f7ff171e",39,"B","M",9931,9931,"N","S",1,"P","P","MAN","M","MEB","Y",497,19,2,"H",10,29,1,"N"
"26fcf45e-f22f-4055-9212-8243893e8e55",51,"P","M",8666,19065,"Y","M",1,"P","M","HOS","M","MBL","N",2790,19,26,"H",10,89,1,"N"
"1b9a910b-6ef3-40c7-8421-8714919bf44d",60,"D","F",7075,15565,"N","M",1,"C","P","IMT","L","MBL","Y",1627,5,30,"M",10,19,1,"N"
"fcb903b1-0e98-4b33-9f09-67c7ca8f7d7a",39,"M","M",9025,22563,"N","O",3,"C","P","IMT","M","BOM","Y",903,3,31,"M",10,12,1,"N"
"4fc2cf1d-bf75-4a21-a0cb-a6cea53a832b",46,"D","F",15670,28206,"Y","O",6,"P","S","EGW","H","DBL","Y",3134,11,27,"L",10,36,1,"Y"
"52fbd13d-ec13-4aee-aab4-d2925a944361",34,"H","M",7724,16993,"N","M",1,"P","S","FSS","L","BTS","N",621,28,33,"H",10,61,1,"N"
"7d456dce-9f98-4b6c-a1d9-821a5a3f1a84",26,"B","F",5977,11954,"N","M",2,"P","M","RET","L","IOOF","Y",746,27,4,"H",10,79,1,"N"
"b6dd7ddb-1d72-4b90-9ad7-0106f4e09085",48,"P","M",10495,10495,"Y","S",1,"C","S","WHT","M","ING","Y",2099,22,39,"L",10,35,1,"Y"
"1b21e76a-ab61-4470-bc9c-0b5b7a2a6f7b",35,"D","F",8550,18810,"Y","S",1,"C","P","WHT","M","BOM","N",0,28,53,"H",10,64,0,"N"
"06e1aa2b-a936-4c13-8ee6-b375089af3d6",27,"H","M",17285,31113,"Y","M",3,"C","P","TNT","L","BBL","N",1391,24,19,"M",10,98,1,"N"
"7a5c987c-b1d0-4b6f-97ee-6a2213707654",50,"B","M",16966,16966,"Y","O",1,"P","M","FSS","H","CMC","Y",3393,18,32,"L",10,27,1,"Y"
"f5231957-b70b-425c-a535-7f69a8b6c24f",29,"B","M",4709,9418,"N","M",8,"P","S","WHT","L","SUN","N",542,16,26,"H",10,5,1,"N"
"82f7f394-8754-4eba-9a33-44042c17773a",41,"P","M",12422,31055,"Y","S",6,"C","P","FSS","M","BWA","Y",0,12,53,"H",10,97,0,"N"
"580a675b-4b1d-42e5-a974-bd33b09c2373",40,"M","M",18747,18747,"Y","S",1,"C","P","RET","H","BWA","Y",937,23,17,"M",10,99,1,"N"
"f1e47701-f2ae-4f34-8ce5-e55a27d1d965",34,"B","M",6945,6945,"N","S",1,"P","P","HAC","M","CBA","N",695,26,41,"H",10,82,1,"N"
"5cbdebdf-8422-4ff0-8fb5-a424b4509ff1",23,"P","M",5329,5329,"N","S",1,"C","S","AFF","L","HPL","N",266,18,5,"H",10,88,1,"N"
"8a3e4cfd-bca2-4219-a360-f2939e4d73a9",21,"D","M",5318,10636,"N","S",1,"C","S","AFF","L","CBU","N",428,9,47,"H",10,64,1,"N"
"8a1861fe-fda1-4e6f-99ba-e555f824b8fa",43,"B","M",19170,19170,"Y","O",7,"C","M","FSS","H","ING","Y",959,16,24,"M",10,96,1,"N"
"82218dbb-acc2-4218-a55c-364f1cc6e0a6",45,"H","F",10329,25823,"Y","M",4,"P","M","CON","M","AMPB","Y",593,12,46,"H",10,62,1,"N"
"ee7f03f7-72dd-446d-ba46-b138a291204a",22,"B","M",5642,11284,"N","O",5,"C","M","THR","L","AMPB","N",564,15,17,"H",10,44,1,"N"
"30f96fe7-6631-46a5-9403-a47f34a8d45e",59,"M","F",18983,34169,"Y","M",8,"C","M","FSS","H","MLC","Y",4367,2,29,"L",10,78,1,"Y"
"389e3a64-5055-4d43-9ff1-ada188a522b3",43,"P","F",13017,23431,"Y","S",5,"C","S","HAC","M","AMEX","Y",0,5,11,"H",10,59,0,"N"
"4d836e8b-401b-4ed7-9419-2fb62716bddc",27,"H","M",5151,11332,"N","S",7,"P","P","MAN","L","ANZ","N",415,2,43,"H",10,22,1,"N"
"1e70d0b7-37fd-4de2-928e-76d6ddaf9db7",55,"D","F",9749,21448,"N","O",0,"C","P","THR","M","BTS","Y",1950,18,4,"M",10,15,1,"N"
"6769483b-cd26-42e2-a95e-d81dd569e597",58,"M","F",14131,14131,"Y","S",1,"C","S","TNT","M","WBC","Y",2826,25,48,"L",10,39,1,"Y"
"3960a133-56b8-4b33-b55c-c8cd9417b844",26,"M","F",5731,12608,"N","O",5,"C","M","FSS","L","RAMS","N",0,15,32,"H",0,26,0,"N"
"d43a7125-d57b-4668-a497-db55faa829be",50,"M","F",11765,11765,"Y","S",1,"P","P","CON","M","SUN","Y",0,12,47,"H",10,75,0,"N"
"4af9e43a-e732-46bd-a383-698346cf93af",24,"M","M",4369,4369,"N","S",1,"C","P","CON","L","AMPS","N",218,17,45,"H",10,32,1,"N"
"d04f6080-f277-4b8a-bc56-5718dac05924",56,"D","M",17903,44758,"Y","S",1,"P","P","HAC","H","RAMS","Y",0,17,17,"H",0,6,0,"N"
"3a5f70e1-586e-4b0a-90c1-488041a05d9b",36,"P","M",9466,9466,"N","S",1,"C","P","TNT","M","VFL","N",473,14,22,"H",10,23,1,"N"
"2835beba-a648-481c-8333-3802b7c2642b",45,"M","F",7200,7200,"N","S",1,"C","S","HAC","L","WBC","Y",360,14,47,"L",10,10,1,"N"
"2141c494-cc84-40a0-a5bb-a7c9e57971dc",59,"D","F",7439,16366,"Y","S",2,"C","M","WHT","L","ING","Y",0,18,42,"H",0,97,0,"N"
"46e1cb2c-f62f-410a-9307-3a2495109492",53,"B","M",15642,28156,"Y","M",6,"C","S","IMT","H","WBC","Y",5036,22,55,"L",10,31,1,"Y"
"557c1dc2-1137-4044-919d-7fc34cfc7b17",47,"M","F",15806,28451,"Y","S",6,"C","M","EGW","H","PSP","Y",0,27,16,"H",10,54,0,"N"
"b9a13168-1188-45fe-ba2b-aaa1a4ff7f21",43,"P","F",19344,48360,"Y","M",5,"C","S","HAC","M","STG","Y",4449,14,4,"L",10,73,1,"Y"
"65c3a64e-3469-4d33-804a-5cce50df8289",53,"M","M",15520,34144,"Y","S",8,"P","S","HOS","H","NAB","Y",0,29,5,"H",0,98,0,"N"
"4ad3824a-eb63-4628-aaad-1c012b1bacce",30,"H","M",9903,9903,"N","O",1,"P","M","HOS","M","VFL","N",495,25,48,"H",10,85,1,"N"
"9742b302-5371-4a47-88e0-4bfd1f64be3a",55,"M","F",15313,38283,"Y","O",3,"P","S","THR","H","FLY","Y",2297,2,45,"L",10,23,1,"Y"
"ed281c1d-98f3-4112-9839-e14b5d12274b",42,"B","M",13813,34533,"N","M",1,"C","P","WHT","M","IOOF","Y",3177,11,37,"L",10,10,1,"Y"
"48ebb6b5-af99-4cdb-a0df-81df3755f86e",40,"B","F",14115,25407,"Y","S",5,"C","P","EGW","M","CSP","Y",0,22,36,"H",10,94,0,"N"
"94770e37-61c9-4d2a-bbe0-5a33eac04c88",59,"M","M",12852,12852,"Y","S",1,"C","M","IMT","M","RAMS","N",1928,22,28,"M",10,5,1,"N"
"5c010ec1-51b1-40ed-9feb-43a97f96642a",55,"M","M",12349,27168,"Y","M",8,"C","M","EDU","M","ANZ","Y",3977,3,45,"L",10,82,1,"Y"
"3ffed759-5ae9-4ab4-a71b-37ea068f494b",45,"M","M",17627,31729,"Y","M",8,"C","S","RET","H","AMPB","Y",1418,3,29,"M",10,70,1,"N"
"98ed4c39-961e-4674-ad2d-5a1247c997f1",41,"B","M",14753,14753,"Y","S",1,"P","S","WHT","M","ING","N",2213,25,22,"L",10,74,1,"Y"
"832a5f61-b307-4ce6-8f78-458820a21319",57,"D","M",17282,43205,"Y","M",0,"C","M","FSS","H","CTI","Y",5564,24,31,"L",10,21,1,"Y"
"679c90a2-7057-4d7e-9268-6a1c4212da3b",36,"D","F",6436,10941,"N","O",6,"P","M","IMT","L","AMEX","N",322,10,36,"H",10,100,1,"N"
"52514fd0-49c3-43db-821e-8f2e5465c23a",33,"B","F",7838,17244,"N","S",7,"P","M","AFF","L","CBU","N",451,9,42,"H",10,54,1,"N"
"a3eb581b-a888-45cf-abed-0f20fa1b3507",50,"B","F",10857,27143,"Y","O",8,"P","M","IMT","L","IOOF","N",2171,13,6,"L",10,46,1,"Y"
"26ed351e-82a0-4e71-9f62-6510fa1779cf",58,"M","F",6726,6726,"N","S",1,"C","S","MAN","L","ING","Y",1345,5,46,"H",10,31,1,"N"
"40981573-e8a8-4304-9f88-73c9410274cd",35,"H","O",7395,7395,"N","O",7,"C","P","HOS","L","BWA","N",370,21,5,"H",10,96,1,"N"
"1a6cf548-59c2-4e90-9868-1e7d4f0b36be",28,"B","F",4524,9953,"Y","O",4,"C","P","WHT","L","RAMS","N",436,2,16,"H",10,78,1,"N"
"dad7ef48-754a-43d8-ade7-3b513d43f6d7",60,"D","F",17618,17618,"N","S",1,"P","M","TNT","H","BOM","Y",0,17,46,"H",0,7,0,"N"
"f33cb821-9b2c-4f9e-8aa2-6f59f87603d9",31,"M","M",9850,9850,"Y","S",1,"C","P","THR","M","PIB","Y",985,28,2,"M",10,10,1,"N"
"ed2e1994-6b86-4e1d-b57c-1086152d2242",50,"H","M",18281,45703,"Y","O",8,"C","M","RET","H","HSB","Y",3656,2,31,"L",10,6,1,"Y"
"d8542955-ae8e-49f1-b64d-96faab9b5eb3",24,"P","M",5129,5129,"N","S",1,"C","P","RET","L","AMPB","N",0,11,54,"H",10,36,0,"N"
"e44bb6e7-1313-4161-b0b4-3e612ee039de",55,"H","M",16738,41845,"N","O",8,"C","P","HAC","L","CTI","Y",3348,2,41,"L",10,79,1,"Y"
"f6cb4e82-2024-45e3-acb4-435ee85d8dd7",22,"M","F",4714,9428,"Y","M",4,"C","M","EGW","L","CBU","N",542,25,22,"H",10,29,1,"N"
"65f5660c-1865-481e-9846-661c7276cb3a",49,"P","F",16760,36872,"Y","M",0,"C","P","RET","H","PSP","Y",3855,8,59,"L",10,61,1,"Y"
"44409c63-fc3a-4e38-946e-d3dfc929998d",31,"P","M",8321,8321,"N","O",2,"C","P","AFF","M","NAB","N",0,16,25,"H",10,92,0,"N"
"bc4d4331-4752-48db-9149-66417e4b4a54",43,"P","M",18766,18766,"Y","O",3,"C","P","TNT","H","BWA","Y",3753,25,33,"L",10,73,1,"Y"
"fd28cb92-0a99-4cc5-bd64-97dd2d93fbe3",30,"P","M",7297,18243,"Y","M",5,"P","S","IMT","M","HAS","N",840,30,8,"M",10,18,1,"N"
"59ccba09-8551-4d39-9e20-207c12d98131",49,"M","M",10571,10571,"Y","S",1,"P","S","IMT","M","VFL","Y",2114,23,57,"L",10,26,1,"Y"
"07daffc8-c7bd-49e7-8625-e88b0320db60",36,"B","M",5304,5304,"N","S",1,"C","S","CON","L","HPL","N",265,3,0,"H",10,92,1,"N"
"c4746a3e-15d4-4f32-9f91-18e4276331b0",47,"H","M",15339,15339,"Y","O",5,"P","M","RET","M","AMPB","Y",0,7,16,"H",30,61,0,"N"
"5a90ac71-9821-44d5-aa10-c9ab49e577a7",52,"H","F",17935,39457,"Y","M",5,"C","P","TNT","H","CSE","Y",4125,13,20,"L",10,14,1,"Y"
"962494c7-0767-4144-9d2d-b9f7d1cc9942",34,"D","M",7497,18743,"N","S",8,"C","M","IMT","L","MLC","Y",0,27,11,"H",0,65,0,"N"
"2e30963d-620e-4ea2-81c9-f69044aca9e0",38,"D","F",9090,19998,"N","O",5,"C","P","AFF","M","AMEX","N",0,30,18,"H",20,61,0,"N"
"867f1c44-6e74-4175-89a3-32bc07a711d3",44,"M","M",16549,16549,"Y","S",1,"P","S","IMT","H","IOOF","N",827,22,35,"M",10,33,1,"N"
"992c23b6-ea2f-4f83-9e08-5773cefd1f8b",46,"B","M",16160,16160,"Y","S",1,"P","S","FSS","H","BSA","N",2424,12,38,"L",10,48,1,"Y"
"30786ac2-2889-4f4b-b83a-fd34e91f560a",21,"B","M",4938,10864,"N","S",0,"C","P","MAN","L","NAB","N",398,5,49,"H",10,86,1,"N"
"c9bc0456-c69f-4967-b349-89c3ab6150af",51,"H","M",16505,16505,"Y","O",6,"C","S","HOS","M","MTP","Y",3301,15,47,"L",10,24,5,"Y"
"c3fb9afd-cf1b-491a-956d-3623ed2b5d77",21,"D","M",4664,4664,"N","S",1,"C","S","FSS","L","FLY","N",466,23,46,"H",10,14,1,"N"
"f9948a6f-a356-445a-bc63-4c2a6cea70c0",53,"D","M",15418,38545,"N","O",4,"C","P","AFF","M","PSP","Y",3084,30,42,"L",10,1,1,"Y"
"830f525c-7b7c-46e0-9428-a870afbf1cad",43,"D","M",16747,16747,"Y","S",1,"C","M","MAN","H","BOM","N",837,29,48,"M",10,24,1,"N"
"c7de7606-0946-4e3c-a0f6-31cc72d0fad2",37,"P","F",9176,22940,"N","O",8,"P","P","HAC","M","BBL","Y",918,7,15,"M",10,43,1,"N"
"e7ceb2bc-5aff-4bca-a467-2239e78c1711",30,"D","M",6245,12490,"N","M",6,"P","S","MAN","L","CBA","N",719,20,47,"H",10,89,1,"N"
"1609b5fb-bd42-4420-bba9-a92eb1ee9539",26,"B","F",5822,12808,"N","S",1,"C","P","MAN","L","DBL","N",335,18,29,"H",10,66,1,"N"
"e9dcba02-0173-403a-a67f-766fff4cbd34",27,"H","F",5650,5650,"Y","S",1,"C","P","CON","L","BOM","N",0,29,11,"H",0,83,0,"N"
"482c6c90-fc0b-44ac-a05a-91e22f352ea4",36,"B","M",8281,8281,"N","S",1,"C","P","THR","M","MEB","N",414,3,59,"H",10,86,1,"N"
"f604a719-d5f9-43c2-ab85-256d9d9bc88b",53,"D","F",15423,38558,"Y","O",3,"C","S","RET","M","HSB","Y",3085,23,12,"L",10,90,1,"Y"
"4066e787-f3d4-47df-8872-cd985b4378dc",52,"M","M",11435,11435,"Y","S",1,"P","S","IMT","M","STG","Y",2287,19,23,"M",10,29,1,"Y"
"f7270001-daaf-4b37-be0e-5e5560494d34",22,"D","F",5446,10892,"Y","O",7,"P","P","AFF","L","HAS","N",545,25,24,"H",10,9,1,"N"
"e633995f-d7c3-40d3-82f7-2d941aff5018",24,"H","M",8617,8617,"Y","S",1,"P","M","HOS","M","FLY","N",862,7,5,"M",10,27,1,"N"
"8d1ff51e-16a1-4184-881b-ebbcda39cdf7",24,"D","F",4912,9824,"N","O",3,"C","P","THR","L","UBS","Y",246,28,54,"H",10,43,1,"N"
"b04cbaa7-4998-4213-b2db-3f6bd12eb3f1",46,"P","F",17302,43255,"Y","M",8,"C","P","CON","H","BWA","Y",3979,27,39,"L",10,54,1,"Y"
"3e961abb-c8fd-4e99-9403-b1f108d8ae02",27,"P","F",4813,10589,"N","O",2,"P","M","HAC","L","CSP","N",241,30,3,"H",10,51,1,"N"
"11e18442-0312-4863-9de7-f188b2cca714",19,"H","F",4557,10025,"Y","O",6,"C","S","HOS","L","PIB","N",228,6,57,"H",10,4,1,"N"
"677ab03c-09b9-491c-ab78-9995e5e56207",40,"B","F",12884,28345,"Y","O",0,"P","M","WHT","M","BWA","Y",644,30,48,"H",10,18,1,"N"
"79bd4a58-7b5d-408f-82e1-fda921b1e9ed",57,"M","M",15955,39888,"Y","M",8,"P","P","IMT","H","FLY","Y",5138,26,38,"L",10,22,1,"Y"
